hit_id	length	cysteine_content	e_value	query_accession	query_name
GHJT01P.1_id_MOY41647.1	747	0.01	0.34	-	VOG00037
GHJT01P.1_id_MOY41648.1	745	0.01	0.34	-	VOG00037
GKHW01.1_id_MDC7208851.1	745	0.01	0.34	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379623.1	243	0.02	0.22	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4031	541	0.01	0.28	-	VOG00037
GFPF01P.1_id_MAA20821.1	753	0.01	0.34	-	VOG00037
GBXQ01.1_id_GBXQ01001804.1.p1	746	0.01	0.34	-	VOG00037
GBXQ01.1_id_GBXQ01001805.1.p1	746	0.01	0.34	-	VOG00037
GBXQ01.1_id_GBXQ01001806.1.p1	746	0.01	0.34	-	VOG00037
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01001382.1.p1	737	0.01	0.46	-	VOG00037
GBXQ01.1_id_GBXQ01001803.1.p1	756	0.01	0.34	-	VOG00037
GBXQ01.1_id_GBXQ01001807.1.p1	772	0.01	0.36	-	VOG00037
GFPF01P.1_id_MAA20820.1	757	0.01	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_70090	663	0.01	0.29	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7955403.1	145	0.06	0.22	-	VOG00037
GJDI01.1_id_MCL6793353.1	546	0.03	0.29	-	VOG00037
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01004565.1.p1	491	0.01	0.31	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_51639	673	0.02	0.25	-	VOG00037
GEDV01.1_id_JAP77215.1	734	0.01	0.33	-	VOG00037
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002038.1_prot_JAA95905.1_1	339	0.01	0.24	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_42476	442	0.01	0.31	-	VOG00037
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01011649.1.p1	422	0.00	0.26	-	VOG00037
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01035463.1.p1	313	0.02	0.31	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_63303	700	0.01	0.32	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_3214	458	0.02	0.31	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_72078	695	0.01	0.31	-	VOG00037
GEDV01.1_id_JAP77214.1	753	0.01	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_60790	746	0.02	0.34	-	VOG00037
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01004829.1.p1	489	0.01	0.3	-	VOG00037
GEDV01.1_id_JAP85409.1	757	0.01	0.34	-	VOG00037
All_sequences_Mulenga2020_id_Aam-603767	93	0.02	0.24	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_51563	93	0.02	0.24	-	VOG00037
GBBL01P.1_id_JAC24713.1	746	0.01	0.34	-	VOG00037
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01013925.1.p1	390	0.01	0.41	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9382559.1	102	0.02	0.24	-	VOG00037
GBBM01.1_id_JAC31825.1	748	0.01	0.34	-	VOG00037
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01043018.1.p1	149	0.01	0.24	-	VOG00037
GEFH01P.1_id_JAP66750.1	741	0.01	0.33	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC14596.1	176	0.02	0.46	-	VOG00037
GKHW01.1_id_MDC7207646.1	176	0.02	0.46	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66773	768	0.01	0.36	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_69628	768	0.01	0.36	-	VOG00037
GADI01P.1_id_JAA67724.1	176	0.02	0.46	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_67850	746	0.01	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_67978	746	0.01	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_64690	746	0.01	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_71991	775	0.01	0.36	-	VOG00037
GBXQ01.1_id_GBXQ01019912.1.p1	177	0.02	0.47	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_35412	753	0.01	0.34	-	VOG00037
GGLE01.1_id_MBY08795.1	458	0.01	0.32	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_99907	753	0.01	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_68909	750	0.01	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_68284	750	0.01	0.34	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9369186.1	736	0.01	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_36424	485	0.02	0.34	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_38627	757	0.01	0.35	-	VOG00037
All_sequences_Mulenga2020_id_Aam-262377	754	0.01	0.35	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_9741	754	0.01	0.35	-	VOG00037
Dinoponera_quadriceps_GANS01.transdecoder.pep_id_GANS01005298.1.p1	115	0.01	0.29	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_37711	491	0.02	0.35	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_52455	784	0.01	0.37	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_31398	784	0.01	0.37	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_169839	788	0.01	0.37	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_20834	787	0.01	0.37	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9380949.1	165	0.02	0.28	-	VOG00037
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01014213.1.p1	174	0.01	0.27	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0418482.1	489	0.02	0.37	-	VOG00037
GADI01P.1_id_JAA72286.1	422	0.01	0.36	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041761.1.p1	880	0.03	0.36	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6925499.1	1002	0.02	0.77	-	VOG00037
GJDI01.1_id_MCL6777346.1	832	0.02	0.39	-	VOG00037
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01039944.1.p1	124	0.03	0.31	-	VOG00037
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003199.1.p1	759	0.01	0.46	-	VOG00037
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003200.1.p1	754	0.01	0.47	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6933329.1	567	0.01	0.084	-	VOG00037
Aspidelaps_scutatus_GHOC01.transdecoder.pep_id_GHOC01000485.1.p1	255	0.02	0.38	-	VOG00037
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01017303.1.p1	354	0.00	0.3	-	VOG00037
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01026069.1.p3	491	0.01	0.47	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1T6T7|G1T6T7_RABIT	696	0.01	0.35	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1TSN3|G1TSN3_RABIT	295	0.02	0.31	-	VOG00037
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01005801.1.p1	605	0.01	0.38	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_195132	529	0.01	0.46	-	VOG00037
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01001178.1.p1	691	0.01	0.41	-	VOG00037
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01000223.1.p1	297	0.02	0.41	-	VOG00037
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001673.1.p1	359	0.01	0.4	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_21520	848	0.02	0.39	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6935523.1	1183	0.02	0.46	-	VOG00037
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01001724.1.p1	90	0.01	0.33	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6941653.1	743	0.02	0.45	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7949201.1	169	0.03	0.35	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_77929	1374	0.02	39.0	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1TBS2|G1TBS2_RABIT	456	0.01	0.42	-	VOG00037
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002170.1_prot_JAV49262.1_1	456	0.01	0.42	-	VOG00037
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002211.1_prot_JAA95732.1_1	456	0.01	0.42	-	VOG00037
Boiga_irregularis_GBSH01_id_lcl|GBSH01002403.1_prot_JAG66623.1_1	456	0.01	0.42	-	VOG00037
GADI01P.1_id_JAA70945.1	458	0.01	0.44	-	VOG00037
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000556.1.p1	758	0.01	0.45	-	VOG00037
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01024485.1.p1	249	0.02	0.45	-	VOG00037
GIDH01.1_id_NOV53319.1	177	0.02	0.41	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66281	517	0.03	0.38	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027533.1.p1	492	0.01	0.45	-	VOG00037
GCA_910592695.1_Midi-Hm-ESP_id_CAG7592120.1	794	0.01	0.79	-	VOG00037
GCA_910592865.1_Midi-Hm-ITA_id_CAG7590916.1	794	0.01	0.79	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_190574	610	0.02	0.62	-	VOG00037
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01019117.1.p1	769	0.01	0.56	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0411107.1	168	0.02	0.42	-	VOG00037
All_sequences_Mulenga2020_id_tr|R9W835|R9W835_RABIT	738	0.01	42.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_14346	908	0.02	0.44	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01022224.1.p1	865	0.02	0.47	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0431987.1	1188	0.02	31.0	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02401.1	286	0.02	0.45	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6921688.1	1064	0.02	0.47	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032457.1.p1	668	0.02	0.6	-	VOG00037
GHJT01P.1_id_MOY43477.1	299	0.01	0.4	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011043.1.p1	1120	0.02	0.53	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011044.1.p1	1120	0.02	0.53	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038765.1.p1	271	0.02	0.45	-	VOG00037
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001914.1.p1	293	0.01	0.41	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0438342.1	391	0.02	0.41	-	VOG00037
GGLE01.1_id_MBY09207.1	329	0.02	0.49	-	VOG00037
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000288.1.p1	1129	0.02	0.53	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023769.1.p2	526	0.01	0.49	-	VOG00037
GEDV01.1_id_JAP78797.1	596	0.03	0.53	-	VOG00037
GFPF01P.1_id_MAA21636.1	1059	0.02	0.82	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_67737	692	0.01	8.6	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_40413	649	0.03	0.48	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC11740.1	458	0.01	0.54	-	VOG00037
GKHW01.1_id_MDC7212030.1	458	0.01	0.54	-	VOG00037
GBXQ01.1_id_GBXQ01018634.1.p1	459	0.01	0.55	-	VOG00037
All_sequences_Mulenga2020_id_Aam-1034145	692	0.01	8.7	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_18359	692	0.01	8.7	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_59390	692	0.01	8.7	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7968589.1	195	0.03	0.43	-	VOG00037
All_sequences_Mulenga2020_id_Aam-527456	126	0.02	0.46	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_26726	126	0.02	0.46	-	VOG00037
GGLE01.1_id_MBY09974.1	1273	0.02	0.66	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6939863.1	738	0.01	0.56	-	VOG00037
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01010914.1.p1	139	0.03	0.49	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01060834.1.p2	179	0.03	0.51	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_191134	683	0.01	0.45	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033466.1.p1	442	0.00	0.61	-	VOG00037
GEDV01.1_id_JAP83457.1	1059	0.02	0.82	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC14669.1	593	0.02	0.53	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01019810.1.p1	330	0.02	0.57	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9366386.1	181	0.03	0.54	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7974445.1	784	0.02	0.66	-	VOG00037
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01041000.1.p1	234	0.02	0.54	-	VOG00037
All_sequences_Mulenga2020_id_Aam-214893	593	0.03	0.58	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_64980	593	0.03	0.58	-	VOG00037
GFPF01P.1_id_MAA17397.1	611	0.00	0.27	-	VOG00037
GEDV01.1_id_JAP83324.1	611	0.00	0.27	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9370686.1	157	0.04	0.55	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034622.1.p1	246	0.01	0.58	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8021113.1	299	0.01	0.49	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_38615	1105	0.02	0.6	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7934897.1	496	0.03	0.62	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027594.1.p3	443	0.02	0.58	-	VOG00037
Crotalus_horridus_GBKC01_id_lcl|GBKC01002125.1_prot_JAG43945.1_1	419	0.01	0.78	-	VOG00037
GGLE01.1_id_MBY06203.1	1326	0.02	160.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_40398	1128	0.02	0.62	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0410812.1	2022	0.02	10.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_7934	714	0.02	0.65	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_57426	758	0.01	0.54	-	VOG00037
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01001259.1.p1	198	0.01	0.63	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7953206.1	176	0.03	0.63	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66651	850	0.02	0.65	-	VOG00037
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01000091.1.p1	793	0.01	0.67	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01048000.1.p1	793	0.01	0.68	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8025687.1	176	0.03	0.65	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_202534	434	0.03	0.75	-	VOG00037
Dendroaspis_jamesoni_kaimosae_GHPB01.transdecoder.pep_id_GHPB01000174.1.p1	408	0.01	0.77	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9371847.1	337	0.01	0.74	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89984	1253	0.02	0.73	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_36571	598	0.03	0.65	-	VOG00037
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000211.1.p1	415	0.01	0.8	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_68632	865	0.02	0.79	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_181973	605	0.03	0.68	-	VOG00037
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01021921.1.p1	216	0.00	0.59	-	VOG00037
Dendroaspis_viridis_GHPC01.transdecoder.pep_id_GHPC01000114.1.p1	422	0.01	0.83	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9363162.1	193	0.03	0.7	-	VOG00037
All_sequences_Mulenga2020_id_Aam-49005	910	0.02	0.72	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_17561	910	0.02	0.72	-	VOG00037
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001232.1.p1	193	0.02	0.69	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013504.1.p1	847	0.01	0.74	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0420933.1	431	0.01	0.85	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7967828.1	154	0.03	0.66	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01030218.1.p1	505	0.01	1.1	-	VOG00037
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01004677.1.p1	107	0.04	0.62	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_65001	781	0.01	11.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_203309	206	0.01	0.89	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9373305.1	424	0.01	0.65	-	VOG00037
Naja_siamensis_GIJL01.transdecoder.pep_id_GIJL01000031.1.p1	628	0.01	1.6	-	VOG00037
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022091.1.p1	428	0.02	0.71	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023770.1.p1	773	0.01	0.88	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_107628	861	0.02	0.75	-	VOG00037
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01001423.1.p1	203	0.03	0.77	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_62563	617	0.03	0.74	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_74631	728	0.02	0.96	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_57057	981	0.03	1.0	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042582.1.p1	820	0.02	0.91	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042583.1.p1	820	0.02	0.91	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042584.1.p1	820	0.02	0.91	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042585.1.p1	820	0.02	0.91	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_57959	847	0.02	0.9	-	VOG00037
GBBM01.1_id_JAC32618.1	176	0.02	0.78	-	VOG00037
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01022415.1.p1	551	0.01	0.99	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_3045	888	0.01	0.69	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_87910	888	0.02	0.69	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7959881.1	466	0.01	1.1	-	VOG00037
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01001277.1.p1	193	0.02	0.7	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0428301.1	586	0.02	0.91	-	VOG00037
All_sequences_Mulenga2020_id_Aam-911999	229	0.02	0.76	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_90812	229	0.02	0.76	-	VOG00037
All_sequences_Mulenga2020_id_Aam-95323	659	0.03	0.84	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_20300	659	0.03	0.84	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_26935	661	0.03	0.84	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9121	1262	0.02	1.3	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC09319.1	364	0.02	1.0	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033479.1.p1	573	0.01	0.99	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173789	985	0.02	1.2	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7985969.1	350	0.01	1.0	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9361310.1	116	0.02	0.77	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0415047.1	663	0.01	1.2	-	VOG00037
GEDV01.1_id_JAP86108.1	176	0.03	0.86	-	VOG00037
GFPF01P.1_id_MAA16950.1	176	0.03	0.86	-	VOG00037
GEFH01P.1_id_JAP66728.1	689	0.01	4.1	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_65566	345	0.03	0.97	-	VOG00037
GBXQ01.1_id_GBXQ01021475.1.p1	496	0.03	0.92	-	VOG00037
GBXQ01.1_id_GBXQ01018523.1.p1	271	0.01	0.77	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_46591	985	0.02	1.2	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC03724.1	244	0.02	0.8	-	VOG00037
GJDI01.1_id_MCL6780987.1	1248	0.02	1.1	-	VOG00037
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01015353.1.p1	790	0.01	0.88	-	VOG00037
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01001331.1_prot_JAC95165.1_1	419	0.01	1.2	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01048046.1.p1	147	0.00	0.79	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66937	855	0.02	1.0	-	VOG00037
GHJT01P.1_id_MOY36825.1	1140	0.02	0.97	-	VOG00037
GKHW01.1_id_MDC7207931.1	1140	0.02	0.97	-	VOG00037
GBXQ01.1_id_GBXQ01020647.1.p1	1143	0.02	0.97	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6936545.1	176	0.03	1.3	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_64658	914	0.02	1.3	-	VOG00037
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01070282.1.p1	521	0.01	1.2	-	VOG00037
All_sequences_Mulenga2020_id_Aam-894710	322	0.01	0.93	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_71867	322	0.01	0.93	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_61521	770	0.02	1.1	-	VOG00037
GBZX01.1_id_JAG92676.1	313	0.01	1.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_603	313	0.01	1.0	-	VOG00037
All_sequences_Mulenga2020_id_Aam-689621	380	0.02	0.84	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_88299	380	0.02	0.84	-	VOG00037
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01012570.1.p1	376	0.03	1.1	-	VOG00037
GHJT01P.1_id_MOY42721.1	661	0.01	1.2	-	VOG00037
GEDV01.1_id_JAP82133.1	693	0.01	5.1	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01020256.1.p1	592	0.02	1.1	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC11896.1	1122	0.03	1.1	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_90807	471	0.02	1.1	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8041955.1	351	0.01	1.1	-	VOG00037
GEFH01P.1_id_JAP64743.1	601	0.00	0.2	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC09998.1	185	0.02	1.1	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1SZD8|G1SZD8_RABIT	718	0.03	1.3	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0437260.1	406	0.01	1.1	-	VOG00037
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003750.1.p2	426	0.01	1.2	-	VOG00037
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01040981.1.p1	205	0.02	1.1	-	VOG00037
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01025055.1.p1	121	0.05	1.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_2182	1052	0.02	0.88	-	VOG00037
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01033976.1.p1	100	0.01	0.88	-	VOG00037
