hit_id	length	cysteine_content	e_value	query_accession	query_name
GHJT01P.1_id_MOY44083.1	414	0.01	0.012	-	VOG00037
GBXQ01.1_id_GBXQ01021990.1.p1	748	0.01	0.034	-	VOG00037
GKHW01.1_id_MDC7208984.1	451	0.01	0.013	-	VOG00037
All_sequences_Mulenga2020_id_Aam-950959	402	0.01	0.013	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_40409	402	0.01	0.013	-	VOG00037
GEDV01.1_id_JAP84937.1	431	0.01	0.013	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_68502	411	0.03	0.013	-	VOG00037
GFPF01P.1_id_MAA16661.1	431	0.01	0.013	-	VOG00037
GBBM01.1_id_JAC34130.1	402	0.01	0.013	-	VOG00037
GBZX01.1_id_JAG90867.1	232	0.01	0.011	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_2412	232	0.01	0.011	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6942330.1	430	0.01	0.013	-	VOG00037
GEFH01P.1_id_JAP68075.1	430	0.01	0.013	-	VOG00037
GJDI01.1_id_MCL6777358.1	896	0.01	0.014	-	VOG00037
GGLE01.1_id_MBY11015.1	429	0.01	0.013	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7950176.1	430	0.01	0.013	-	VOG00037
All_sequences_Mulenga2020_id_Aam-56250	430	0.01	0.013	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_17963	430	0.01	0.013	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7943660.1	431	0.01	0.014	-	VOG00037
All_sequences_Mulenga2020_id_tr|U3KN18|U3KN18_RABIT	327	0.01	0.013	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8037075.1	431	0.01	0.014	-	VOG00037
GGLE01.1_id_MBY08703.1	746	0.01	0.037	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7979316.1	423	0.02	0.014	-	VOG00037
All_sequences_Mulenga2020_id_Aam-394719	859	0.03	3.8	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_16806	859	0.03	3.8	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_60189	859	0.03	3.8	-	VOG00037
GJDI01.1_id_MCL6768175.1	456	0.02	0.015	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_162467	859	0.03	3.8	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC19924.1	833	0.02	0.022	-	VOG00037
GJDI01.1_id_MCL6775132.1	462	0.02	0.016	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC09798.1	1917	0.03	29.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_75179	676	0.01	0.017	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_6084	550	0.01	0.016	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4986	710	0.03	0.39	-	VOG00037
GJDI01.1_id_MCL6781792.1	1147	0.02	0.67	-	VOG00037
GBBL01P.1_id_JAC26383.1	764	0.01	0.018	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_69474	733	0.01	0.018	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_77180	177	0.00	0.015	-	VOG00037
GEDV01.1_id_JAP84491.1	461	0.02	0.017	-	VOG00037
GBBK01.1_id_JAC22384.1	795	0.01	0.019	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1SSG2|G1SSG2_RABIT	443	0.01	0.03	-	VOG00037
GBBM01.1_id_JAC34905.1	790	0.01	0.019	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1T2K6|G1T2K6_RABIT	365	0.02	0.018	-	VOG00037
GFPF01P.1_id_MAA16243.1	797	0.01	0.019	-	VOG00037
GEDV01.1_id_JAP86529.1	797	0.01	0.019	-	VOG00037
GEGO01P.1_id_JAR91597.1	410	0.02	0.019	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9368904.1	424	0.01	0.025	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_108286	610	0.01	0.019	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_215467	796	0.01	0.02	-	VOG00037
GEFH01P.1_id_JAP63681.1	391	0.02	0.019	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66541	796	0.01	0.02	-	VOG00037
GBZX01.1_id_JAG91348.1	392	0.02	0.019	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_1931	392	0.02	0.019	-	VOG00037
GEFH01P.1_id_JAP66437.1	795	0.01	0.021	-	VOG00037
All_sequences_Mulenga2020_id_Aam-181803	796	0.01	0.02	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_4805	796	0.01	0.02	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_77167	394	0.02	0.019	-	VOG00037
GFPF01P.1_id_MAA16674.1	389	0.02	0.019	-	VOG00037
GBBM01.1_id_JAC35268.1	382	0.02	0.019	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1TE43|G1TE43_RABIT	564	0.01	0.02	-	VOG00037
GHJT01P.1_id_MOY36769.1	461	0.02	0.02	-	VOG00037
GEDV01.1_id_JAP78046.1	393	0.02	0.02	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66492	819	0.01	0.021	-	VOG00037
GJDI01.1_id_MCL6778420.1	859	0.02	0.022	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_130716	49	0.06	0.017	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_28551	796	0.03	0.45	-	VOG00037
GJDI01.1_id_MCL6771793.1	417	0.02	0.021	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6942910.1	167	0.02	0.021	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_214946	796	0.03	0.45	-	VOG00037
GJDI01.1_id_MCL6790335.1	903	0.02	0.023	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_12720	681	0.01	0.023	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0429639.1	293	0.02	0.023	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9365056.1	333	0.01	0.018	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_105811	880	0.02	0.5	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8040722.1	236	0.01	0.024	-	VOG00037
All_sequences_Mulenga2020_id_sp|P32540|POLG_ENMG3	901	0.01	0.16	-	VOG00037
GIFC01P.1_id_MXU99635.1	474	0.01	0.023	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7934325.1	387	0.01	0.019	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_75091	219	0.01	0.021	-	VOG00037
GFPF01P.1_id_MAA16781.1	731	0.03	2.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_76789	345	0.02	0.024	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8041321.1	779	0.03	1.8	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9362875.1	426	0.01	0.021	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9361865.1	607	0.01	0.026	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9382043.1	113	0.02	0.021	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC01033.1	104	0.02	0.021	-	VOG00037
All_sequences_Mulenga2020_id_Aam-1023822	253	0.02	0.021	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_21405	253	0.02	0.021	-	VOG00037
All_sequences_Mulenga2020_id_Aam-100102	258	0.02	0.022	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_7	258	0.02	0.022	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC17655.1	365	0.02	0.026	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_48963	884	0.03	0.5	-	VOG00037
GETE01.1_id_JAT78766.1	163	0.01	0.023	-	VOG00037
GADI01P.1_id_JAA66293.1	371	0.02	0.027	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_68652	401	0.01	0.028	-	VOG00037
GHJT01P.1_id_MOY36725.1	375	0.02	0.028	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_36249	969	0.03	0.47	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_28716	902	0.02	0.51	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_109294	245	0.02	0.027	-	VOG00037
GGLE01.1_id_MBY08664.1	368	0.01	0.029	-	VOG00037
GKHW01.1_id_MDC7207848.1	621	0.01	0.033	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC13245.1	573	0.01	1.9	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_75180	375	0.02	0.03	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9365057.1	367	0.01	0.025	-	VOG00037
GBBK01.1_id_JAC22736.1	373	0.02	0.031	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9365268.1	424	0.01	0.026	-	VOG00037
GEDV01.1_id_JAP84875.1	443	0.01	0.026	-	VOG00037
GFPF01P.1_id_MAA16690.1	443	0.01	0.026	-	VOG00037
All_sequences_Mulenga2020_id_Aam-120362	526	0.00	0.034	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_1209	526	0.00	0.034	-	VOG00037
GEFH01P.1_id_JAP68104.1	444	0.01	0.027	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9369666.1	409	0.01	0.043	-	VOG00037
GHJT01P.1_id_MOY41543.1	444	0.01	0.027	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0426312.1	444	0.01	0.027	-	VOG00037
GKHW01.1_id_MDC7209274.1	444	0.01	0.027	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1SS43|G1SS43_RABIT	538	0.01	0.038	-	VOG00037
GGLE01.1_id_MBY09654.1	444	0.01	0.027	-	VOG00037
GBXQ01.1_id_GBXQ01000408.1.p1	445	0.01	0.027	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7946319.1	425	0.01	0.065	-	VOG00037
GEFH01P.1_id_JAP64165.1	176	0.03	0.07	-	VOG00037
GBBK01.1_id_JAC20972.1	234	0.01	0.036	-	VOG00037
All_sequences_Mulenga2020_id_Aam-181843	440	0.01	0.058	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_4810	440	0.01	0.058	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_14381	440	0.01	0.058	-	VOG00037
GBBK01.1_id_JAC21983.1	440	0.01	0.058	-	VOG00037
GJDI01.1_id_MCL6781996.1	1496	0.01	0.5	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8030301.1	472	0.01	0.029	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9365341.1	419	0.01	0.029	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7958736.1	313	0.00	0.038	-	VOG00037
GGLE01.1_id_MBY10776.1	440	0.01	0.064	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_26678	1021	0.02	0.59	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_102348	1041	0.02	0.6	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_35317	1064	0.02	0.61	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC10559.1	440	0.01	0.033	-	VOG00037
GKHW01.1_id_MDC7211106.1	440	0.01	0.033	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0432698.1	440	0.01	0.033	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6923633.1	498	0.01	0.033	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7944998.1	439	0.01	0.063	-	VOG00037
GBXQ01.1_id_GBXQ01015038.1.p1	374	0.02	0.038	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC19696.1	680	0.01	0.041	-	VOG00037
GHJT01P.1_id_MOY43133.1	656	0.01	0.041	-	VOG00037
GKHW01.1_id_MDC7207847.1	656	0.01	0.041	-	VOG00037
GJDI01.1_id_MCL6783856.1	2600	0.03	59.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_30105	1071	0.02	0.62	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1SQL0|G1SQL0_RABIT	440	0.01	0.033	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_41355	1073	0.02	0.62	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_33992	1073	0.02	0.62	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_16212	1073	0.02	0.62	-	VOG00037
GADI01P.1_id_JAA65477.1	700	0.01	0.043	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_36245	1073	0.02	0.62	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_52133	1073	0.02	0.62	-	VOG00037
GBBK01.1_id_JAC21995.1	444	0.01	0.035	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_74437	404	0.02	0.049	-	VOG00037
All_sequences_Mulenga2020_id_Aam-164075	444	0.01	0.035	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_3651	444	0.01	0.035	-	VOG00037
GBBL01P.1_id_JAC26168.1	444	0.01	0.035	-	VOG00037
GBBM01.1_id_JAC34305.1	444	0.01	0.035	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7932416.1	443	0.01	0.037	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9365340.1	430	0.01	0.04	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80978	451	0.01	0.036	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7962062.1	487	0.01	0.054	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_44331	454	0.02	0.037	-	VOG00037
GBBL01P.1_id_JAC24635.1	377	0.01	0.044	-	VOG00037
GBBL01P.1_id_JAC26967.1	332	0.02	0.043	-	VOG00037
GBXQ01.1_id_GBXQ01009168.1.p1	712	0.01	2.4	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_44451	512	0.02	0.057	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7950942.1	438	0.01	0.09	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_34750	512	0.02	0.057	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8023411.1	439	0.01	0.07	-	VOG00037
GBBK01.1_id_JAC21821.1	396	0.00	0.043	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80962	421	0.02	0.045	-	VOG00037
GBXQ01.1_id_GBXQ01014566.1.p1	783	0.01	0.05	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80033	343	0.00	0.048	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9366437.1	161	0.02	0.04	-	VOG00037
All_sequences_Mulenga2020_id_tr|Q6UUW3|Q6UUW3_RABIT	1279	0.01	15.0	-	VOG00037
GJDI01.1_id_MCL6767935.1	513	0.02	0.045	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66424	312	0.01	0.04	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_44561	538	0.01	0.061	-	VOG00037
GJDI01.1_id_MCL6770375.1	361	0.02	0.04	-	VOG00037
GBBK01.1_id_JAC21698.1	361	0.01	0.044	-	VOG00037
GHJT01P.1_id_MOY43565.1	711	0.01	2.4	-	VOG00037
GHJT01P.1_id_MOY36496.1	806	0.01	0.054	-	VOG00037
GKHW01.1_id_MDC7207846.1	806	0.01	0.054	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1T8H9|G1T8H9_RABIT	996	0.04	0.059	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86160	551	0.03	0.063	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_178358	329	0.03	0.042	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_38690	363	0.02	0.043	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1T3S1|G1T3S1_RABIT	403	0.01	0.048	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_225	306	0.00	0.044	-	VOG00037
GBBM01.1_id_JAC33496.1	295	0.02	0.059	-	VOG00037
GJDI01.1_id_MCL6770236.1	636	0.00	0.045	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7946876.1	369	0.02	0.06	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8039969.1	608	0.00	0.045	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932500.1	122	0.02	0.05	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66000	302	0.02	0.049	-	VOG00037
GBBM01.1_id_JAC34744.1	611	0.00	0.046	-	VOG00037
GBBM01.1_id_JAC34220.1	421	0.02	0.052	-	VOG00037
GJDI01.1_id_MCL6771024.1	506	0.03	0.059	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_45688	386	0.02	0.047	-	VOG00037
All_sequences_Mulenga2020_id_Aam-160653	610	0.00	0.047	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_3438	610	0.00	0.047	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_215303	610	0.00	0.047	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_216707	610	0.00	0.047	-	VOG00037
GEFH01P.1_id_JAP64199.1	439	0.01	0.065	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1T8H8|G1T8H8_RABIT	1279	0.01	20.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66535	230	0.00	0.05	-	VOG00037
GGLE01.1_id_MBY10576.1	614	0.00	0.048	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC06530.1	592	0.01	0.048	-	VOG00037
GKHW01.1_id_MDC7211634.1	607	0.00	0.048	-	VOG00037
All_sequences_Mulenga2020_id_Aam-238791	421	0.02	0.06	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_8449	421	0.02	0.06	-	VOG00037
GHJT01P.1_id_MOY38700.1	591	0.00	0.049	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_29157	399	0.02	0.049	-	VOG00037
GEDV01.1_id_JAP81302.1	439	0.01	0.067	-	VOG00037
GFPF01P.1_id_MAA24402.1	439	0.01	0.067	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0433550.1	344	0.02	0.058	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80028	399	0.02	0.062	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_161837	406	0.01	0.05	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_30109	406	0.01	0.05	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1T056|G1T056_RABIT	506	0.01	0.075	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931238.1	439	0.01	0.089	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_6485	637	0.00	0.072	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7953265.1	292	0.03	0.12	-	VOG00037
GIFC01P.1_id_MXV00234.1	607	0.00	0.053	-	VOG00037
GFPF01P.1_id_MAA20387.1	421	0.01	0.053	-	VOG00037
GEDV01.1_id_JAP77389.1	425	0.01	0.054	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8031440.1	172	0.02	0.054	-	VOG00037
GBXQ01.1_id_GBXQ01005201.1.p1	608	0.00	0.054	-	VOG00037
GBXQ01.1_id_GBXQ01005202.1.p1	608	0.00	0.054	-	VOG00037
GHJT01P.1_id_MOY43894.1	816	0.02	2.8	-	VOG00037
GBBL01P.1_id_JAC26219.1	474	0.01	0.069	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8025344.1	806	0.02	0.28	-	VOG00037
GHJT01P.1_id_MOY42539.1	363	0.01	0.076	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC00487.1	495	0.01	0.1	-	VOG00037
GBBM01.1_id_JAC34475.1	492	0.02	0.074	-	VOG00037
All_sequences_Mulenga2020_id_Aam-1027038	457	0.01	0.074	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_21482	457	0.01	0.074	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0420935.1	605	0.00	0.059	-	VOG00037
GBBK01.1_id_JAC22032.1	457	0.01	0.074	-	VOG00037
GEFH01P.1_id_JAP63825.1	460	0.01	0.074	-	VOG00037
GJDI01.1_id_MCL6790564.1	618	0.02	0.078	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_74799	329	0.02	0.062	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_207266	293	0.03	0.07	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80276	456	0.01	0.075	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7950945.1	439	0.01	0.093	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7948351.1	456	0.01	0.075	-	VOG00037
GEDV01.1_id_JAP84406.1	456	0.01	0.075	-	VOG00037
GFPF01P.1_id_MAA22705.1	456	0.01	0.075	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9367795.1	90	0.03	0.06	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376944.1	431	0.02	0.084	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC13468.1	215	0.00	0.071	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_58496	377	0.03	0.072	-	VOG00037
GKHW01.1_id_MDC7208814.1	861	0.02	3.0	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9364146.1	359	0.02	0.074	-	VOG00037
GBBK01.1_id_JAC21976.1	425	0.02	0.068	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_78948	435	0.02	0.067	-	VOG00037
GBBM01.1_id_JAC34270.1	435	0.02	0.067	-	VOG00037
GBZX01.1_id_JAG91412.1	436	0.02	0.066	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_1867	436	0.02	0.066	-	VOG00037
GBBL01P.1_id_JAC26151.1	435	0.02	0.068	-	VOG00037
GHJT01P.1_id_MOY36716.1	517	0.01	0.11	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0431957.1	497	0.01	0.1	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_214167	318	0.03	0.08	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8023071.1	415	0.00	0.078	-	VOG00037
GCA_013339725.1_BIME_Rmic_1.3_id_KAH8036120.1	204	0.03	0.083	-	VOG00037
All_sequences_Mulenga2020_id_Aam-510367	506	0.01	0.066	-	VOG00037
GBBM01.1_id_JAC34527.1	506	0.01	0.066	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_26109	506	0.01	0.066	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_48472	506	0.01	0.066	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_56836	506	0.01	0.066	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66991	506	0.01	0.066	-	VOG00037
GEDV01.1_id_JAP81173.1	498	0.01	0.066	-	VOG00037
GFPF01P.1_id_MAA20386.1	498	0.01	0.066	-	VOG00037
GCA_013358835.2_BIME_Iper_1.3_id_KAG0438274.1	375	0.01	0.066	-	VOG00037
GEFH01P.1_id_JAP65521.1	500	0.01	0.066	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_165761	398	0.03	0.079	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_199995	735	0.02	15.0	-	VOG00037
GEDV01.1_id_JAP84820.1	435	0.02	0.091	-	VOG00037
GFPF01P.1_id_MAA16689.1	435	0.02	0.091	-	VOG00037
GCA_013339745.2_BIME_Dsil_1.4_id_KAH7958737.1	435	0.02	0.093	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_216365	335	0.01	0.069	-	VOG00037
GCA_013339695.2_BIME_Rsan_1.4_id_KAH7947922.1	146	0.01	0.086	-	VOG00037
GEFH01P.1_id_JAP66652.1	435	0.02	0.093	-	VOG00037
GGLE01.1_id_MBY09545.1	435	0.02	0.095	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_34700	377	0.03	0.073	-	VOG00037
All_sequences_Mulenga2020_id_Aam-307531	341	0.03	0.082	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_12235	341	0.03	0.082	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_205458	503	0.01	0.092	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_78881	327	0.01	0.082	-	VOG00037
GKHW01.1_id_MDC7209275.1	435	0.02	0.098	-	VOG00037
GBXQ01.1_id_GBXQ01000405.1.p1	436	0.02	0.098	-	VOG00037
GBXQ01.1_id_GBXQ01000406.1.p1	436	0.02	0.098	-	VOG00037
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932680.1	80	0.04	0.073	-	VOG00037
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9380659.1	136	0.02	0.073	-	VOG00037
GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC05735.1	1014	0.02	0.1	-	VOG00037
