hit_id	length	cysteine_content	e_value	query_accession	query_name
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01003961.1.p1	106	0.02	0.8	-	VOG00654
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01020552.1.p1	478	0.00	1.1	-	VOG00654
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01008313.1.p1	265	0.01	0.96	-	VOG01263
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01008328.1.p1	265	0.01	0.96	-	VOG01263
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059638.1.p1	311	0.01	38.0	-	VOG00654
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01065343.1.p1	136	0.00	1.1	-	VOG00654
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01000472.1.p1	237	0.01	120.0	-	VOG00682
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01022073.1.p1	203	0.02	0.12	-	VOG00961
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000584.1.p1	103	0.01	0.13	-	VOG00961
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02000298.1_prot_JAV51115.1_1	103	0.01	0.13	-	VOG00961
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01000312.1_prot_JAA97631.1_1	103	0.01	0.13	-	VOG00961
Crotalus_horridus_GBKC01_id_lcl|GBKC01000436.1_prot_JAG45634.1_1	103	0.01	0.13	-	VOG00961
Crotalus_horridus_GBKD01_id_lcl|GBKD01000288.1_prot_JAG47330.1_1	103	0.01	0.13	-	VOG00961
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000369.1_prot_JAC96126.1_1	103	0.01	0.13	-	VOG00961
Boiga_irregularis_GBSH01_id_lcl|GBSH01000446.1_prot_JAG68578.1_1	103	0.01	0.13	-	VOG00961
Conophis_lineatus_GJFD01.transdecoder.pep_id_GJFD01000355.1.p1	104	0.01	0.13	-	VOG00961
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01035147.1.p4	104	0.01	0.13	-	VOG00961
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01001722.1.p4	106	0.01	0.14	-	VOG00961
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01001848.1.p1	177	0.01	0.13	-	VOG00961
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01002300.1.p1	129	0.04	0.16	-	VOG00961
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01000259.1.p1	191	0.01	0.15	-	VOG00961
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01013505.1.p2	121	0.01	0.16	-	VOG00961
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01001738.1.p1	197	0.01	0.16	-	VOG00961
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01002901.1.p1	199	0.00	0.21	-	VOG00961
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01003240.1.p4	123	0.01	0.18	-	VOG00961
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043150.1.p4	151	0.01	0.54	-	VOG00961
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01006389.1.p1	120	0.00	0.38	-	VOG00961
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01040195.1.p1	156	0.01	0.57	-	VOG00961
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01058794.1.p2	262	0.02	1.4	-	VOG00961
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01015077.1.p1	276	0.02	0.44	-	VOG00966
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01025535.1.p1	174	0.03	0.61	-	VOG00966
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01017839.1.p1	125	0.02	0.57	-	VOG00966
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004384.1.p1	112	0.00	0.62	-	VOG00966
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01070100.1.p2	328	0.04	0.18	-	VOG01092
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01024853.1.p4	295	0.03	0.7	-	VOG01092
Thereuopoda_longicornis_GASR01.transdecoder.pep_id_GASR01000051.1.p1	550	0.01	2.0	-	VOG01130
Thereuopoda_longicornis_GASR01.transdecoder.pep_id_GASR01000018.1.p1	310	0.01	0.81	-	VOG01130
Thereuopoda_longicornis_GASR01.transdecoder.pep_id_GASR01000024.1.p1	310	0.01	0.81	-	VOG01130
Thereuopoda_longicornis_GASR01.transdecoder.pep_id_GASR01000078.1.p1	310	0.01	0.81	-	VOG01130
Thereuopoda_longicornis_GASR01.transdecoder.pep_id_GASR01000023.1.p1	310	0.01	0.81	-	VOG01130
Thereuopoda_longicornis_GASR01.transdecoder.pep_id_GASR01000021.1.p1	310	0.01	0.81	-	VOG01130
Thereuopoda_longicornis_GASR01.transdecoder.pep_id_GASR01000025.1.p1	310	0.01	0.81	-	VOG01130
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01004854.1.p1	317	0.01	1.1	-	VOG01130
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01005895.1.p1	148	0.02	9e-07	-	VOG09132
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01006100.1.p2	117	0.02	2.6e-05	-	VOG09132
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01021606.1.p1	171	0.02	0.00037	-	VOG09132
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01031580.1.p1	283	0.01	0.0014	-	VOG09132
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01022009.1.p2	160	0.01	0.13	-	VOG01131
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01015951.1.p1	182	0.01	7.2e-06	-	VOG09132
Pseudonaja_textilis_GDAD01.transdecoder.pep_id_GDAD01000819.1.p1	146	0.10	0.0004	-	VOG09132
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01001189.1.p1	175	0.00	0.37	-	VOG01131
Dendroaspis_jamesoni_jamesoni_GHPA01.transdecoder.pep_id_GHPA01002454.1.p1	130	0.00	0.46	-	VOG01131
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000880.1.p1	228	0.00	0.54	-	VOG01131
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01013171.1.p1	186	0.00	0.75	-	VOG01131
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01001440.1.p1	202	0.00	0.78	-	VOG01131
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000758.1.p1	253	0.00	0.79	-	VOG01131
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000980.1.p1	182	0.00	0.72	-	VOG01131
Suta_fasciata_GAHI01_id_lcl|GAHI01000029.1_prot_JAA75026.1_1	146	0.10	0.96	-	VOG01131
Dendroaspis_jamesoni_kaimosae_GHPB01.transdecoder.pep_id_GHPB01002013.1.p1	127	0.00	1.0	-	VOG01131
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01050380.1.p8	149	0.01	1.0	-	VOG08320
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01023856.1.p1	151	0.00	0.49	-	VOG01263
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041229.1.p2	296	0.03	0.66	-	VOG01263
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01009552.1.p1	287	0.02	0.93	-	VOG01263
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01042516.1.p1	132	0.01	0.92	-	VOG01263
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000722.1.p1	153	0.00	0.96	-	VOG01263
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001236.1_prot_JAB53585.1_1	427	0.01	3.5e-59	-	VOG01304
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000184.1.p3	428	0.01	3.6e-59	-	VOG01304
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000184.1.p6	328	0.01	1.6e-59	-	VOG01304
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000184.1.p21	100	0.00	3.1e-29	-	VOG01304
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01004580.1.p1	133	0.01	1.9e-16	-	VOG07748
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01035206.1.p1	258	0.01	3.1e-47	-	VOG07748
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008051.1.p1	237	0.02	3.6e-33	-	VOG07748
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015167.1.p1	244	0.02	1.2e-33	-	VOG07748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01057991.1.p1	250	0.02	7.6e-32	-	VOG07748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01044654.1.p1	274	0.01	1.1e-31	-	VOG07748
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01001791.1.p1	257	0.02	1.4e-31	-	VOG07748
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01004009.1.p1	109	0.03	2.8e-19	-	VOG07748
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032462.1.p2	219	0.02	8.4e-30	-	VOG07748
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032464.1.p2	219	0.02	8.4e-30	-	VOG07748
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032465.1.p2	219	0.02	8.4e-30	-	VOG07748
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032466.1.p2	219	0.02	8.4e-30	-	VOG07748
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032467.1.p2	219	0.02	8.4e-30	-	VOG07748
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032463.1.p2	136	0.01	2.3e-26	-	VOG07748
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01029909.1.p1	235	0.02	7.8e-31	-	VOG07748
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000983.1.p1	152	0.01	0.076	-	VOG01350
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01020900.1.p1	296	0.01	3.5	-	VOG01350
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000275.1.p1	358	0.01	0.13	-	VOG01350
Naja_siamensis_GIJL01.transdecoder.pep_id_GIJL01000008.1.p1	515	0.01	0.21	-	VOG01350
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01000005.1.p1	253	0.01	0.2	-	VOG01350
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01039184.1.p1	305	0.02	0.0018	-	VOG07748
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01033097.1.p1	205	0.03	0.0079	-	VOG07748
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01014651.1.p1	198	0.04	1.1	-	VOG01350
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002124.1.p1	280	0.03	2.9	-	VOG07748
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002125.1.p1	280	0.03	2.9	-	VOG07748
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01005998.1.p1	299	0.02	0.022	-	VOG07748
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01017610.1.p1	102	0.01	1.6e-06	-	VOG07748
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000008.1.p1	503	0.02	0.53	-	VOG01350
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01024835.1.p1	237	0.03	0.0018	-	VOG07748
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01000005.1.p1	504	0.01	0.58	-	VOG01350
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01008755.1.p1	109	0.02	0.45	-	VOG01350
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003279.1.p1	249	0.02	0.8	-	VOG01350
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01014652.1.p1	287	0.03	2.0	-	VOG01350
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003280.1.p1	279	0.01	1.0	-	VOG01350
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01024838.1.p1	175	0.02	0.12	-	VOG07748
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01000272.1.p1	459	0.02	1.1	-	VOG01350
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009980.1.p1	298	0.02	1.0	-	VOG07748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01061833.1.p1	759	0.03	9.1	-	VOG09189
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01002562.1.p1	1412	0.01	2.1	-	VOG01425
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009068.1.p1	526	0.01	0.00073	-	VOG16395
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049389.1.p1	867	0.03	11.0	-	VOG09189
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01063231.1.p1	485	0.03	0.22	-	VOG01425
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01012903.1.p2	491	0.03	0.23	-	VOG01425
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033292.1.p2	641	0.02	0.36	-	VOG01425
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01029434.1.p1	473	0.02	0.11	-	VOG09189
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01030663.1.p1	620	0.03	0.0069	-	VOG16395
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01055324.1.p1	942	0.03	0.64	-	VOG01425
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001488.1.p1	238	0.02	0.011	-	VOG07156
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025676.1.p1	760	0.03	34.0	-	VOG16395
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025677.1.p1	760	0.03	34.0	-	VOG16395
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025679.1.p1	760	0.03	34.0	-	VOG16395
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01012631.1.p1	374	0.03	1.9	-	VOG01425
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01005800.1.p1	606	0.03	13.0	-	VOG01425
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01005801.1.p1	606	0.03	13.0	-	VOG01425
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01017683.1.p1	188	0.03	0.15	-	VOG07156
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043608.1.p1	479	0.03	0.025	-	VOG07156
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044510.1.p1	137	0.01	0.42	-	VOG01425
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044512.1.p1	174	0.01	0.68	-	VOG01425
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044517.1.p2	174	0.01	0.68	-	VOG01425
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025678.1.p1	760	0.03	83.0	-	VOG16395
Erythrolamprus_miliaris_GEFK01.transdecoder.pep_id_GEFK01001934.1.p1	338	0.01	1.3	-	VOG01519
Erythrolamprus_miliaris_GEFK01.transdecoder.pep_id_GEFK01001935.1.p1	338	0.01	1.3	-	VOG01519
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015497.1.p1	856	0.02	0.0003	-	VOG01702
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01052145.1.p3	166	0.02	0.033	-	VOG01992
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01003304.1.p1	430	0.02	0.097	-	VOG01992
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064127.1.p2	155	0.00	0.1	-	VOG01992
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031866.1.p2	218	0.00	0.15	-	VOG01992
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035713.1.p1	833	0.02	0.39	-	VOG01992
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043642.1.p1	413	0.02	0.34	-	VOG01992
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01004214.1.p1	157	0.00	0.27	-	VOG01992
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01002535.1.p1	141	0.01	0.46	-	VOG01992
Crotalus_horridus_GBKC01_id_lcl|GBKC01000675.1_prot_JAG45395.1_1	232	0.01	0.5	-	VOG01992
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01050701.1.p1	151	0.01	0.68	-	VOG01992
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01020182.1.p1	1072	0.04	57.0	-	VOG01992
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01020044.1.p1	300	0.02	1.1	-	VOG01992
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01001750.1.p1	138	0.00	1.3	-	VOG01992
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01006391.1.p1	529	0.02	3.6	-	VOG11449
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01010206.1.p1	217	0.01	0.11	-	VOG02044
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01038174.1.p1	276	0.04	0.42	-	VOG02044
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027790.1.p1	134	0.00	0.97	-	VOG02044
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01012348.1.p1	131	0.01	0.15	-	VOG02061
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01012620.1.p1	128	0.01	0.2	-	VOG02061
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000768.1.p1	134	0.01	0.33	-	VOG02061
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01001452.1.p2	134	0.01	0.37	-	VOG02061
Dinoponera_quadriceps_GANS01.transdecoder.pep_id_GANS01004301.1.p1	99	0.01	0.47	-	VOG02061
Trichomalopsis_sarcophagae_GFPB01.transdecoder.pep_id_GFPB01000435.1.p1	172	0.02	0.64	-	VOG02061
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01011427.1.p1	129	0.01	0.54	-	VOG02061
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01021360.1.p1	168	0.02	0.61	-	VOG02061
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011978.1.p1	127	0.01	1.1	-	VOG02061
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011979.1.p1	127	0.01	1.1	-	VOG02061
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01030632.1.p1	142	0.00	0.025	-	VOG02068
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042982.1.p1	134	0.00	0.82	-	VOG02068
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01058768.1.p1	182	0.04	0.12	-	VOG02086
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01071504.1.p1	200	0.06	0.14	-	VOG02086
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000709.1.p1	457	0.02	0.42	-	VOG02086
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01024286.1.p1	107	0.00	0.31	-	VOG02086
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01008590.1.p1	600	0.01	0.32	-	VOG02086
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01001740.1.p1	118	0.01	65.0	-	VOG02086
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007425.1.p1	325	0.02	0.48	-	VOG02086
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01017687.1.p1	171	0.00	0.35	-	VOG02086
Hemachatus_haemachatus_GIJC01.transdecoder.pep_id_GIJC01001034.1.p1	137	0.00	0.51	-	VOG02086
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01020806.1.p1	296	0.02	1.3	-	VOG02086
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034613.1.p2	327	0.04	0.6	-	VOG02086
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027689.1.p1	158	0.01	16.0	-	VOG02086
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01001369.1.p1	192	0.00	1.3	-	VOG02086
Naja_atra_GIJE01.transdecoder.pep_id_GIJE01002097.1.p1	99	0.03	3.7	-	VOG02086
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02000460.1_prot_JAV50953.1_1	212	0.00	1.7	-	VOG02086
Boiga_irregularis_GBSH01_id_lcl|GBSH01000635.1_prot_JAG68390.1_1	212	0.00	1.7	-	VOG02086
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01000491.1_prot_JAA97452.1_1	212	0.00	1.7	-	VOG02086
Crotalus_horridus_GBKC01_id_lcl|GBKC01000697.1_prot_JAG45373.1_1	212	0.00	1.7	-	VOG02086
Crotalus_horridus_GBKD01_id_lcl|GBKD01000445.1_prot_JAG47173.1_1	212	0.00	1.7	-	VOG02086
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01013179.1.p1	213	0.00	1.7	-	VOG02086
Conophis_lineatus_GJFD01.transdecoder.pep_id_GJFD01000327.1.p1	213	0.00	1.7	-	VOG02086
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01005559.1.p1	213	0.00	1.7	-	VOG02086
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01032686.1.p1	147	0.01	0.31	-	VOG02095
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038514.1.p1	132	0.02	0.54	-	VOG02095
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01032617.1.p1	176	0.02	0.92	-	VOG02095
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01002017.1.p1	118	0.01	0.099	-	VOG02131
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01018807.1.p2	152	0.01	1.1	-	VOG02252
Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000628.1.p1	135	0.03	0.46	-	VOG02343
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01054547.1.p2	133	0.03	0.071	-	VOG02387
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027468.1.p1	673	0.02	0.22	-	VOG02387
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01022980.1.p1	94	0.02	0.44	-	VOG02387
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045989.1.p1	208	0.02	0.89	-	VOG02387
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01021811.1.p1	354	0.01	1.3	-	VOG02387
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01069307.1.p2	102	0.00	1.0	-	VOG02387
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01071325.1.p2	102	0.00	1.0	-	VOG02387
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01031013.1.p1	901	0.02	0.9	-	VOG02387
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029796.1.p3	159	0.01	10.0	-	VOG02412
Glycera_tridactyla_GART01.transdecoder.pep_id_GART01007457.1.p1	116	0.01	1.1	-	VOG02412
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008351.1.p1	130	0.02	0.026	-	VOG02494
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009602.1.p1	157	0.01	1.3	-	VOG02494
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008763.1.p1	156	0.01	1.3	-	VOG02494
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01002238.1.p1	104	0.00	0.18	-	VOG02563
Dinoponera_quadriceps_GANS01.transdecoder.pep_id_GANS01000768.1.p1	197	0.03	1.2	-	VOG02563
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01020569.1.p1	131	0.00	0.48	-	VOG02702
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002786.1_prot_JAV48681.1_1	73	0.04	0.56	-	VOG02702
Boiga_irregularis_GBSH01_id_lcl|GBSH01002983.1_prot_JAG66044.1_1	73	0.04	0.56	-	VOG02702
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002777.1_prot_JAA95166.1_1	73	0.04	0.56	-	VOG02702
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001787.1_prot_JAB53034.1_1	73	0.04	0.56	-	VOG02702
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01008778.1.p2	181	0.03	0.12	-	VOG02712
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003818.1.p1	606	0.01	0.26	-	VOG02712
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003821.1.p1	606	0.01	0.26	-	VOG02712
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003822.1.p1	606	0.01	0.26	-	VOG02712
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003823.1.p1	606	0.01	0.26	-	VOG02712
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003824.1.p1	665	0.01	0.3	-	VOG02712
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01035519.1.p1	153	0.04	0.93	-	VOG02921
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01029441.1.p1	4838	0.01	550.0	-	VOG02957
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044686.1.p1	754	0.01	33.0	-	VOG02957
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044689.1.p1	456	0.00	20.0	-	VOG02957
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01000668.1.p1	668	0.01	6.7	-	VOG02957
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044687.1.p2	306	0.01	6.4	-	VOG02957
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01012282.1.p1	570	0.01	0.16	-	VOG03155
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062584.1.p1	358	0.04	2.7	-	VOG03513
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000548.1.p1	171	0.01	0.14	-	VOG04835
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01000027.1.p1	200	0.01	0.4	-	VOG04835
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01011046.1.p1	164	0.01	0.8	-	VOG05540
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01000164.1.p1	284	0.02	0.91	-	VOG04835
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01000535.1.p1	186	0.02	0.23	-	VOG04835
Dendroaspis_viridis_GHPC01.transdecoder.pep_id_GHPC01000070.1.p1	197	0.02	0.26	-	VOG04835
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01000037.1.p2	199	0.02	0.76	-	VOG04835
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000522.1.p1	250	0.02	0.63	-	VOG04835
Naja_siamensis_GIJL01.transdecoder.pep_id_GIJL01000085.1.p1	327	0.02	0.049	-	VOG03645
