hit_id	length	cysteine_content	e_value	query_accession	query_name
Trove_AA_82171	285	0.02	0.17	-	VOG07527
Trove_AA_104967	281	0.01	0.47	-	VOG07527
Trove_AA_162442	300	0.02	0.59	-	VOG07527
Trove_AA_80387	312	0.02	0.63	-	VOG07527
Trove_AA_81540	300	0.02	0.59	-	VOG07527
Trove_AA_82163	304	0.02	1.0	-	VOG07527
Trove_AA_106525	241	0.02	0.59	-	VOG07527
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045832.1.p1	594	0.02	0.44	-	VOG07527
Mulenga_Aam-1037936	312	0.02	0.88	-	VOG07527
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01011898.1.p1	422	0.02	0.68	-	VOG07527
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045554.1.p2	249	0.03	0.8	-	VOG07527
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01036968.1.p2	242	0.02	0.00018	-	VOG07540
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042334.1.p1	130	0.02	0.002	-	VOG07540
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01004173.1.p1	131	0.01	0.008	-	VOG07540
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042335.1.p1	198	0.03	0.019	-	VOG07540
Mulenga_Aam-376985	226	0.03	0.11	-	VOG07540
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01070068.1.p1	210	0.01	0.25	-	VOG07540
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042338.1.p1	563	0.01	0.11	-	VOG07540
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042337.1.p1	576	0.01	0.14	-	VOG07540
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01037145.1.p1	623	0.01	0.15	-	VOG07540
Trove_AA_20892	449	0.02	0.36	-	VOG07540
Trove_AA_8565	391	0.03	0.3	-	VOG07540
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01022321.1.p1	192	0.01	0.29	-	VOG07540
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01021927.1.p1	471	0.01	0.86	-	VOG07540
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01013757.1.p1	241	0.01	1.0	-	VOG07540
Trove_AA_197136	332	0.01	1.7	-	VOG07540
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000806.1.p1	506	0.01	0.55	-	VOG07540
Trove_AA_89492	299	0.02	2.1	-	VOG07540
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01025445.1.p1	262	0.01	6.1	-	VOG07540
Nasonia_giraulti_GFOZ01.transdecoder.pep_id_GFOZ01000448.1.p1	506	0.01	0.6	-	VOG07540
Nasonia_vitripennis_GFPC01.transdecoder.pep_id_GFPC01000620.1.p1	506	0.01	0.6	-	VOG07540
Trichomalopsis_sarcophagae_GFPB01.transdecoder.pep_id_GFPB01000231.1.p1	506	0.01	0.6	-	VOG07540
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072672.1.p1	309	0.01	6.2	-	VOG07540
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01010241.1.p1	506	0.01	0.83	-	VOG07540
Trove_AA_189996	489	0.01	3.1	-	VOG07540
Mulenga_Aam-161807	61	0.03	0.87	-	VOG07851
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01046608.1.p1	109	0.01	1.2	-	VOG07853
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016276.1.p3	109	0.01	1.2	-	VOG07853
Dendroaspis_jamesoni_jamesoni_GHPA01.transdecoder.pep_id_GHPA01001851.1.p1	120	0.01	1.2	-	VOG07853
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01044476.1.p2	102	0.00	0.13	-	VOG07855
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01030707.1.p1	191	0.01	0.15	-	VOG07855
Trove_AA_45277	583	0.03	0.23	-	VOG07855
Trove_AA_45258	588	0.03	0.23	-	VOG07855
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01025991.1.p1	162	0.01	0.31	-	VOG07855
Trove_AA_56915	416	0.01	0.46	-	VOG07855
Mulenga_Aam-139208	454	0.01	0.5	-	VOG07855
Trove_AA_48725	464	0.01	0.52	-	VOG07855
Trove_AA_50920	464	0.01	0.52	-	VOG07855
Trove_AA_52282	464	0.01	0.52	-	VOG07855
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01044309.1.p1	116	0.01	0.77	-	VOG07855
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01039699.1.p1	443	0.01	1.0	-	VOG07855
Trove_AA_187117	401	0.00	0.97	-	VOG07855
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01065482.1.p1	244	0.00	1.1	-	VOG07855
Trove_AA_70147	114	0.06	1.0	-	VOG07855
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01044082.1.p1	264	0.00	1.1	-	VOG07855
Trove_AA_216304	247	0.02	1.2	-	VOG07855
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01000529.1.p1	380	0.02	2.2e-29	-	VOG07859
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01043009.1.p1	257	0.01	0.0095	-	VOG07859
Trove_AA_21725	264	0.01	0.017	-	VOG07859
Trove_AA_101263	2052	0.02	0.023	-	VOG07859
Trove_AA_174478	452	0.02	0.038	-	VOG07859
Trove_AA_168590	501	0.02	0.048	-	VOG07859
Trove_AA_49642	1122	0.02	0.05	-	VOG07859
Mulenga_Aam-986404	259	0.02	0.063	-	VOG07859
Trove_AA_69423	259	0.02	0.063	-	VOG07859
Trove_AA_174009	262	0.02	0.067	-	VOG07859
Trove_AA_72830	232	0.02	0.079	-	VOG07859
Trove_AA_2178	219	0.00	0.071	-	VOG07859
Trove_AA_24475	1976	0.02	0.072	-	VOG07859
Trove_AA_72266	235	0.02	0.087	-	VOG07859
Mulenga_Aam-984817	93	0.02	0.1	-	VOG07859
Trove_AA_90634	347	0.03	0.13	-	VOG07859
Trove_AA_105998	562	0.03	0.2	-	VOG07859
Trove_AA_29825	360	0.03	0.14	-	VOG07859
Trove_AA_18002	294	0.01	0.16	-	VOG07859
Trove_AA_221589	396	0.03	0.18	-	VOG07859
Trove_AA_172542	339	0.01	0.2	-	VOG07859
Trove_AA_68056	339	0.01	0.2	-	VOG07859
Trove_AA_45973	339	0.01	0.2	-	VOG07859
Mulenga_Aam-408724	339	0.01	0.2	-	VOG07859
Trove_AA_99441	348	0.02	0.19	-	VOG07859
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01013896.1.p1	237	0.00	0.17	-	VOG07859
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01001553.1.p1	175	0.00	0.19	-	VOG07859
Trove_AA_884	164	0.02	0.2	-	VOG07859
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01007335.1.p1	132	0.04	0.21	-	VOG07859
Trove_AA_9100	432	0.01	1.7	-	VOG07859
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000396.1.p1	176	0.01	0.27	-	VOG07859
Mulenga_Aam-679932	257	0.04	0.3	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009966.1.p1	329	0.00	0.37	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009972.1.p1	329	0.00	0.37	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009973.1.p1	329	0.00	0.37	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009979.1.p1	329	0.00	0.37	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009980.1.p1	329	0.00	0.37	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009981.1.p1	329	0.00	0.37	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009985.1.p1	329	0.00	0.37	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009988.1.p1	329	0.00	0.37	-	VOG07859
Trove_AA_105040	610	0.01	1.8	-	VOG07859
Trove_AA_37816	428	0.02	0.41	-	VOG07859
Trove_AA_13452	248	0.04	0.35	-	VOG07859
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015410.1.p1	621	0.02	0.75	-	VOG07859
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01015076.1.p1	153	0.00	0.49	-	VOG07859
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01050653.1.p4	100	0.02	0.49	-	VOG07859
Trove_AA_84129	274	0.01	0.67	-	VOG07859
Trove_AA_2935	1136	0.02	0.9	-	VOG07859
Hemachatus_haemachatus_GIJC01.transdecoder.pep_id_GIJC01001852.1.p1	102	0.00	0.53	-	VOG07859
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034777.1.p1	176	0.02	0.63	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009970.1.p1	216	0.00	0.76	-	VOG07859
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01010019.1.p1	216	0.00	0.76	-	VOG07859
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01019144.1.p1	366	0.02	0.95	-	VOG07859
Trove_AA_188095	248	0.04	0.74	-	VOG07859
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01022370.1.p1	164	0.04	0.89	-	VOG07859
Mulenga_Aam-969134	285	0.05	1.2	-	VOG07859
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01028254.1.p1	136	0.00	0.0016	-	VOG08005
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033967.1.p2	243	0.02	0.003	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020540.1.p1	136	0.01	0.0072	-	VOG08006
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01042205.1.p1	294	0.00	0.015	-	VOG08006
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01009108.1.p1	1028	0.01	0.015	-	VOG08006
Trove_AA_22573	158	0.01	0.038	-	VOG08006
Trove_AA_35057	217	0.00	0.037	-	VOG08006
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000661.1.p1	240	0.00	0.046	-	VOG08006
Trove_AA_170823	178	0.02	0.06	-	VOG08006
Trove_AA_67667	178	0.02	0.063	-	VOG08006
Trove_AA_67338	177	0.02	0.065	-	VOG08006
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01037589.1.p1	320	0.03	0.11	-	VOG08006
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01000977.1.p1	219	0.02	0.11	-	VOG08006
Trove_AA_23736	169	0.00	0.12	-	VOG08006
Trove_AA_23373	169	0.01	0.15	-	VOG08006
Trove_AA_20958	172	0.01	0.15	-	VOG08006
Trove_AA_56888	718	0.02	0.2	-	VOG08006
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01018936.1.p1	383	0.02	0.18	-	VOG08006
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01003123.1.p1	247	0.01	0.18	-	VOG08006
Trove_AA_24493	177	0.00	0.19	-	VOG08006
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01003212.1.p1	110	0.02	0.19	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01054580.1.p1	238	0.01	0.2	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042703.1.p1	164	0.01	0.18	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034437.1.p1	578	0.00	0.87	-	VOG08006
Trove_AA_32550	650	0.03	18.0	-	VOG08006
Mulenga_Aam-69418	537	0.04	0.33	-	VOG08006
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01007816.1.p3	151	0.04	0.28	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01044938.1.p1	213	0.00	0.33	-	VOG08006
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01009359.1.p1	586	0.01	0.94	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031297.1.p1	189	0.02	0.33	-	VOG08006
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01000342.1.p1	173	0.00	0.39	-	VOG08006
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01019578.1.p1	549	0.01	0.6	-	VOG08006
Trove_AA_110612	277	0.01	0.38	-	VOG08006
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000326.1.p1	190	0.00	0.4	-	VOG08006
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01012787.1.p1	155	0.01	0.34	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072607.1.p2	224	0.00	0.39	-	VOG08006
Mulenga_Aam-34797	100	0.02	0.34	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01046761.1.p1	212	0.00	0.44	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042479.1.p1	213	0.00	0.41	-	VOG08006
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01023372.1.p1	168	0.02	0.45	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01073096.1.p1	832	0.04	0.93	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072353.1.p1	176	0.01	0.64	-	VOG08006
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01016310.1.p1	687	0.01	0.77	-	VOG08006
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01046086.1.p1	159	0.01	0.49	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072513.1.p1	218	0.01	0.53	-	VOG08006
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027071.1.p1	417	0.02	0.71	-	VOG08006
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027073.1.p1	417	0.02	0.71	-	VOG08006
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027074.1.p1	417	0.02	0.71	-	VOG08006
Trove_AA_37271	172	0.00	0.62	-	VOG08006
Trove_AA_46928	428	0.03	93.0	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01047677.1.p1	319	0.02	0.94	-	VOG08006
Trove_AA_219929	183	0.00	0.68	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01055243.1.p1	141	0.00	0.8	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015724.1.p1	208	0.01	0.94	-	VOG08006
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01039035.1.p1	208	0.01	0.94	-	VOG08006
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01001107.1.p1	497	0.01	1.2	-	VOG08006
Trove_AA_130282	54	0.00	0.28	-	VOG08535
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01000028.1.p1	249	0.01	0.43	-	VOG08760
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01030489.1.p1	215	0.00	0.61	-	VOG08760
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01039316.1.p1	215	0.00	0.63	-	VOG08760
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029837.1.p1	233	0.01	0.76	-	VOG08760
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042597.1.p1	235	0.01	0.77	-	VOG08760
Naja_siamensis_GIJL01.transdecoder.pep_id_GIJL01001110.1.p1	146	0.00	0.6	-	VOG08760
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024619.1.p1	125	0.00	0.65	-	VOG08760
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003271.1.p1	127	0.02	0.81	-	VOG08760
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003272.1.p1	131	0.02	0.87	-	VOG08760
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001146.1.p2	193	0.01	1.2	-	VOG08760
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01023019.1.p1	123	0.02	1.1	-	VOG08760
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015191.1.p1	528	0.02	0.17	-	VOG08764
Crotalus_horridus_GBKC01_id_lcl|GBKC01001239.1_prot_JAG44831.1_1	725	0.02	0.23	-	VOG08764
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045527.1.p2	176	0.02	0.11	-	VOG08764
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01007395.1.p1	105	0.01	0.14	-	VOG08764
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01071325.1.p1	274	0.02	0.4	-	VOG08764
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01006315.1.p1	160	0.01	0.49	-	VOG08764
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01021653.1.p2	105	0.01	0.77	-	VOG08764
Dendroaspis_jamesoni_jamesoni_GHPA01.transdecoder.pep_id_GHPA01002339.1.p1	134	0.03	0.93	-	VOG08764
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01009327.1.p1	138	0.00	0.97	-	VOG08764
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000156.1.p1	301	0.02	0.57	-	VOG09111
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01009161.1.p1	125	0.04	0.0054	-	VOG09385
Trove_AA_170337	555	0.07	3.4	-	VOG09392
Trove_AA_213283	406	0.06	2.7	-	VOG09392
Trove_AA_170339	778	0.04	5.0	-	VOG09392
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000307.1.p1	224	0.12	0.13	-	VOG09392
Trove_AA_59973	620	0.06	3.9	-	VOG09392
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000248.1.p1	264	0.11	0.12	-	VOG09392
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000154.1_prot_JAV48235.1_1	170	0.11	0.033	-	VOG09392
Trove_AA_170340	748	0.04	4.8	-	VOG09392
Trove_AA_61179	746	0.04	4.8	-	VOG09392
Trove_AA_9506	770	0.04	4.9	-	VOG09392
Trove_AA_192777	413	0.07	5.5	-	VOG09392
Trove_AA_67384	800	0.04	5.8	-	VOG09392
Trove_AA_64809	832	0.03	6.0	-	VOG09392
Trove_AA_104269	862	0.04	5.6	-	VOG09392
Trove_AA_212901	320	0.06	1.8	-	VOG09392
Trove_AA_60615	882	0.03	5.7	-	VOG09392
Trove_AA_60019	863	0.03	6.3	-	VOG09392
Trove_AA_11054	489	0.06	6.7	-	VOG09392
Trove_AA_65754	846	0.04	6.1	-	VOG09392
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01026356.1.p1	163	0.11	0.2	-	VOG09392
Trove_AA_60401	892	0.03	5.8	-	VOG09392
Nasonia_giraulti_GFOZ01.transdecoder.pep_id_GFOZ01000085.1.p1	156	0.12	0.19	-	VOG09392
Nasonia_giraulti_GFOZ01.transdecoder.pep_id_GFOZ01000083.1.p1	163	0.11	0.2	-	VOG09392
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000449.1.p1	156	0.12	0.19	-	VOG09392
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000636.1.p1	205	0.11	0.085	-	VOG09392
Trove_AA_62442	832	0.03	6.0	-	VOG09392
Trove_AA_63455	852	0.03	5.5	-	VOG09392
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000448.1.p1	163	0.11	0.2	-	VOG09392
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01005473.1.p1	478	0.06	1.8	-	VOG09392
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000759.1.p1	142	0.11	0.15	-	VOG09392
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022809.1.p2	159	0.11	0.16	-	VOG09392
Mulenga_Aam-1026597	795	0.03	5.7	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01036242.1.p1	115	0.05	0.00027	-	VOG09392
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004918.1.p1	157	0.11	0.17	-	VOG09392
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002968.1.p1	351	0.07	1.3	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01019775.1.p1	844	0.02	1.9e-07	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01019776.1.p1	844	0.02	1.9e-07	-	VOG09392
Trove_AA_8528	706	0.04	10.0	-	VOG09392
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022807.1.p1	190	0.09	0.17	-	VOG09392
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022808.1.p1	190	0.09	0.17	-	VOG09392
Dinoponera_quadriceps_GANS01.transdecoder.pep_id_GANS01000607.1.p1	114	0.11	0.13	-	VOG09392
Trove_AA_64270	826	0.03	5.3	-	VOG09392
Trove_AA_66778	807	0.03	5.8	-	VOG09392
Trove_AA_216152	676	0.04	9.2	-	VOG09392
Trove_AA_72476	680	0.04	9.7	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01023781.1.p1	158	0.11	0.34	-	VOG09392
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01010171.1.p1	770	0.04	3.2	-	VOG09392
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008040.1.p1	282	0.08	0.0016	-	VOG09392
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01009878.1.p1	157	0.11	0.19	-	VOG09392
Mulenga_Aam-212238	202	0.10	1.2	-	VOG09392
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002837.1.p1	176	0.12	0.38	-	VOG09392
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002838.1.p1	176	0.12	0.38	-	VOG09392
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004824.1.p1	116	0.10	0.043	-	VOG09392
Trove_AA_72168	227	0.12	1.2	-	VOG09392
Glycera_tridactyla_GART01.transdecoder.pep_id_GART01007486.1.p1	116	0.13	0.52	-	VOG09392
Mulenga_Aam-58579	235	0.11	4.1	-	VOG09392
Trove_AA_70227	235	0.11	4.1	-	VOG09392
Trove_AA_183106	94	0.07	0.0023	-	VOG09392
Trove_AA_81333	178	0.06	0.025	-	VOG09392
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01037768.1.p1	139	0.05	0.028	-	VOG09392
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01010948.1.p1	151	0.11	1.9	-	VOG09392
Mulenga_Aam-442388	74	0.11	1.0	-	VOG09392
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022447.1.p1	273	0.02	0.0015	-	VOG09392
Mulenga_Aam-12802	283	0.08	0.0011	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027196.1.p1	743	0.02	0.0013	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027198.1.p1	743	0.02	0.0013	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027195.1.p1	753	0.02	0.0013	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027197.1.p1	753	0.02	0.0013	-	VOG09392
Trove_AA_73929	282	0.08	0.002	-	VOG09392
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01007567.1.p4	101	0.06	0.0023	-	VOG09392
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01049858.1.p1	107	0.08	0.91	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01022042.1.p1	131	0.04	0.0037	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01022043.1.p1	134	0.04	0.0044	-	VOG09392
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01000580.1.p1	174	0.04	0.004	-	VOG09392
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01016695.1.p1	151	0.03	0.005	-	VOG09392
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01038586.1.p1	281	0.03	0.79	-	VOG09392
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01060767.1.p1	106	0.08	2.2	-	VOG09392
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027567.1.p1	131	0.04	0.0099	-	VOG09392
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027568.1.p1	131	0.04	0.0099	-	VOG09392
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027570.1.p1	131	0.04	0.0099	-	VOG09392
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01027571.1.p1	131	0.04	0.0099	-	VOG09392
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026400.1.p1	796	0.03	0.69	-	VOG09392
Trove_AA_81713	141	0.11	2.0	-	VOG09392
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042254.1.p1	254	0.02	0.017	-	VOG09392
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042255.1.p1	254	0.02	0.017	-	VOG09392
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042256.1.p1	254	0.02	0.017	-	VOG09392
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042257.1.p1	254	0.02	0.017	-	VOG09392
Trove_AA_92130	161	0.07	0.011	-	VOG09392
Trove_AA_180764	95	0.07	0.061	-	VOG09392
Trove_AA_82515	131	0.05	0.015	-	VOG09392
Trove_AA_182421	126	0.03	0.018	-	VOG09392
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01043824.1.p2	103	0.03	0.018	-	VOG09392
Mulenga_Aam-771971	126	0.03	0.018	-	VOG09392
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022311.1.p1	142	0.04	0.021	-	VOG09392
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022312.1.p1	142	0.04	0.021	-	VOG09392
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01001824.1.p1	137	0.04	0.023	-	VOG09392
Trove_AA_83079	150	0.07	0.017	-	VOG09392
Trove_AA_84505	154	0.10	2.2	-	VOG09392
Trove_AA_48896	154	0.10	2.2	-	VOG09392
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01013089.1.p1	175	0.07	0.018	-	VOG09392
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000592.1.p2	211	0.02	0.018	-	VOG09392
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01052570.1.p1	217	0.07	0.026	-	VOG09392
Trove_AA_80439	474	0.03	0.076	-	VOG09392
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000829.1.p1	222	0.08	0.028	-	VOG09392
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022316.1.p1	141	0.04	0.029	-	VOG09392
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000608.1_prot_JAC95888.1_1	269	0.07	0.036	-	VOG09392
